transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
160605,24812,27445,2.4574e+06,414740,4,1,40135.6,12922.1,-14.6944,-0.941423,2.92704,0.00247216,42166.1,0.000301655,0.000876405,4.42783,0.720435,1.44641,26298.5,-32952.2,-45.3689,2.4033,1.91839,0.000508953,42166.9,0.000189789,0.00108875,5.37945,0.521052,5.76865,42195.7,0.000969337,0.00107668,5.25209,0.641099,0.701472,0.000623354,0.00133529,0.000660534,-9.55463e-05,-0.001561,0.000399877,0.00322913
221880,27445,24812,2.4574e+06,414740,4,1,40553.9,11524.1,-8.8651,-0.840319,2.95805,0.00263322,42166.8,0.000191329,0.000881762,5.59821,0.517661,0.444187,27442.3,-31996.8,-47.6009,2.33477,2.00197,-4.56291e-05,42166.2,0.000334083,0.00112934,4.34702,0.721945,0.352344,42134,0.000643387,0.00116567,2.61363,0.458251,3.48817,-0.000562395,-0.00140417,0.000891301,0.000206409,0.00156731,-0.000932995,0.00359131
160620,24812,27445,2.4574e+06,414740,4,1,-735.951,42170.2,30.1678,-3.07336,-0.0533697,0.00180811,42166.1,0.000263983,0.000926043,4.36027,0.705637,2.80552,39150.5,15643.2,-7.82775,-1.14071,2.85566,0.0034195,42167,0.000189507,0.00112742,5.58905,0.545569,0.528701,42195.6,0.000856177,0.000855877,6.25341,0.598803,1.01922,-0.00110712,0.00195481,-0.000361273,0.00111848,-0.000675059,0.000849341,0.00383365
221895,27445,24812,2.4574e+06,414740,4,1,707.83,42161,33.8845,-3.07412,0.0520818,0.0014117,42166.8,0.000153609,0.000925447,5.74984,0.502213,1.58514,38575.6,17026.3,-16.2411,-1.24066,2.81317,0.00346025,42166.3,0.000298089,0.00118962,4.40581,0.745376,1.54765,42134.2,0.000909422,0.00113048,3.38501,0.763334,3.68885,0.00115881,-0.00194827,0.00103089,-0.00106077,0.00081229,0.000194269,0.00384036
221890,27445,24812,2.4574e+06,414740,4,1,23952.5,-34695.1,-38.1504,2.5304,1.74729,0.000273348,42166.8,0.000188531,0.00090924,5.38189,0.506414,5.71151,-21482.4,-36272.1,-14.5469,2.6464,-1.56654,-0.00344074,42166.3,0.000325273,0.00117091,4.20384,0.736946,5.52008,42134.3,0.000680552,0.000905653,1.08183,0.645194,3.5896,-0.00131391,-0.000185952,-0.000386522,0.00203625,0.00114803,-0.000866193,0.00387506
160615,24812,27445,2.4574e+06,414740,4,1,25137.3,-33837.1,-38.1622,2.46904,1.83386,-0.000197934,42166.1,0.00033471,0.000907614,4.35067,0.709807,0.290845,-22741.4,-35509.4,-21.0821,2.58933,-1.65774,-0.00306822,42167,0.000151662,0.00111625,5.24332,0.536768,4.64587,42195.5,0.0010676,0.000925382,4.61096,0.430412,0.309954,0.00128008,7.08977e-05,0.000786418,-0.0020076,-0.00121025,-0.000674566,0.00394332
212510,26900,27380,2.4574e+06,414740,4,1,31009.5,-28551.8,-31.4105,2.08354,2.26232,-0.000519259,42165.3,0.000337347,0.000764037,4.1163,1.04933,0.373402,-15695.2,-39124.4,-18.5556,2.85452,-1.14437,-0.0011526,42165.4,0.000332362,0.00057818,4.75973,0.323959,5.53038,42194.7,0.00118576,0.000768533,4.41003,0.579438,0.549554,0.00184834,-0.000245452,0.00109641,-0.00156183,-0.00102427,0.000784545,0.00418886
212505,26900,27380,2.4574e+06,414740,4,1,-41848.9,5195.92,29.1765,-0.377993,-3.05093,-0.0008832,42165.3,0.000286024,0.000749081,3.95472,1.05392,4.29261,-10044.9,40962.8,24.2236,-2.98541,-0.731876,0.000124345,42165.4,0.000270071,0.000575759,4.88495,0.310728,2.89877,42194.7,0.000627573,0.000775825,1.64561,0.977764,0.394694,-0.00166491,-0.000871053,-0.000195784,0.000654318,0.00180822,-0.00147863,0.0043149
212515,26900,27380,2.4574e+06,414740,4,1,-8590.52,41292.1,21.9885,-3.00942,-0.625897,0.00178734,42165.3,0.000266764,0.000780945,4.10416,1.04495,2.90999,35522.6,22716.7,5.57101,-1.65568,2.59076,0.00173225,42165.3,0.00030434,0.000578647,4.94992,0.338595,1.56363,42194.7,0.000726109,0.000524472,0.536772,0.314298,0.924843,-0.00137376,0.00134301,-0.00161068,0.00188744,-6.15028e-05,0.00017124,0.00440322
160625,24812,27445,2.4574e+06,414740,4,1,-23965.7,-34682.1,-10.3925,2.53041,-1.74765,-0.00280871,42166.1,0.000323263,0.000946066,4.23114,0.702513,5.45725,-40947.2,10090.2,34.2704,-0.735529,-2.9849,-0.00244337,42167,0.000121416,0.00113669,5.45353,0.554886,3.17476,42195,0.000934223,0.000994005,3.13609,0.715507,0.256129,3.6676e-05,-0.00179768,-0.000153806,-0.00201477,0.00154736,-0.000681128,0.00443474
160610,24812,27445,2.4574e+06,414740,4,1,-40147.9,12907.9,32.134,-0.940226,-2.92686,-0.00142034,42166.1,0.000279254,0.000891015,4.20176,0.714827,4.19712,-2213.63,42109.3,41.3506,-3.07031,-0.16094,0.00155493,42166.9,0.00015102,0.0011033,5.72329,0.528561,1.65465,42194.8,0.000729998,0.00107569,1.62493,0.4761,0.729493,-0.00245614,-0.000310571,-0.00091347,0.000936117,0.0015453,0.00019613,0.00445619
221885,27445,24812,2.4574e+06,414740,4,1,-39689.7,14254.5,28.5033,-1.03915,-2.89324,-0.00180169,42166.8,0.000121564,0.000894598,5.52706,0.511642,3.04128,-3679.61,42016.2,38.8785,-3.0621,-0.267961,0.00211751,42166.3,0.000263432,0.00115073,4.32898,0.729103,2.88325,42134.9,0.00112102,0.000975481,4.848,0.420665,3.81131,0.00244337,0.000360954,-0.000361265,-0.00102307,-0.00144712,0.00113543,0.00460093
212520,26900,27380,2.4574e+06,414740,4,1,-17067.6,-38545.3,-3.79448,2.8123,-1.24452,-0.00244398,42165.3,0.000329388,0.000799795,3.99687,1.04117,5.54069,-42109.5,2258.25,9.65914,-0.163809,-3.06991,-0.00162862,42165.3,0.000290096,0.000577099,4.70046,0.354563,4.31618,42194.7,0.000978077,0.000293409,3.17646,0.842142,0.276945,0.000371856,-0.00181259,0.00158477,-0.00152865,0.00115402,-0.00106415,0.00462735
212525,26900,27380,2.4574e+06,414740,4,1,36303.3,21447.1,-16.7299,-1.56309,2.64765,0.00220787,42165.2,0.000300705,0.000820522,4.20566,1.03832,1.57281,32930.3,-26313.3,-20.9221,1.92024,2.40248,0.000883643,42165.3,0.000340336,0.000573537,4.84226,0.37181,0.394944,42194.7,0.00107406,0.00054955,4.61274,1.34028,0.863772,0.000818353,0.00173073,-0.00103937,0.000516149,-0.00178381,0.00160884,0.00463538
212615,26900,27513,2.4574e+06,414740,4,1,-8590.52,41292.1,21.9885,-3.00942,-0.625897,0.00178734,42165.3,0.000266764,0.000780945,4.10416,1.04495,2.90999,33775.5,25244.2,0.459488,-1.83981,2.46324,0.000269632,42165,0.00032748,8.83708e-05,4.69086,0.518219,1.71595,42130.7,0.00116985,0.000570368,3.90188,0.622736,3.53448,0.00155445,-0.00127549,-0.00107727,-0.00189902,0.000146927,-0.00148295,0.00469508
214985,27380,26900,2.4574e+06,414740,4,1,29987.3,-29623.5,-17.4904,2.16169,2.1878,0.000699472,42165.8,0.000341341,0.000473196,4.91143,0.290043,0.302423,-14292.6,-39657.1,-6.87188,2.89347,-1.04214,-0.0032329,42165,0.000331283,0.0010638,3.97422,1.07104,5.6044,42132.7,0.000576622,0.000415122,0.892596,0.821317,3.78998,-0.00183325,0.000113481,-0.000737074,0.00160737,0.000986462,-0.0020591,0.00477138
221900,27445,24812,2.4574e+06,414740,4,1,-25145.9,-33849.7,-16.6718,2.46829,-1.83305,-0.00263166,42166.8,0.000149133,0.000942914,5.28218,0.499195,4.57527,-41271.3,8664.51,41.7233,-0.630857,-3.00881,-0.00212458,42166.3,0.000282872,0.0012067,4.15867,0.754313,4.30486,42134.8,0.000978302,0.00133178,5.93991,0.630459,3.78628,-0.000133309,0.00178643,-0.00127611,0.00194187,-0.00158519,0.000613657,0.0047802
212610,26900,27513,2.4574e+06,414740,4,1,31009.5,-28551.8,-31.4105,2.08354,2.26232,-0.000519259,42165.3,0.000337347,0.000764037,4.1163,1.04933,0.373402,-12805.4,-40160.5,-3.59769,2.93038,-0.933678,-0.000236697,42165.1,0.000364154,0.000114936,4.60823,0.425219,5.65346,42130.8,0.000608213,0.000786815,0.654863,1.15344,3.73072,-0.00189704,3.31547e-05,-0.000256489,0.00168887,0.00117332,0.002168,0.00490276
214990,27380,26900,2.4574e+06,414740,4,1,-7136.86,41568.3,20.2467,-3.02953,-0.519874,0.000165093,42165.7,0.000270588,0.000483036,4.92237,0.281369,2.82028,34692.6,23966.2,-21.0938,-1.74677,2.53017,0.00298608,42164.9,0.000298345,0.00109262,4.16485,1.08011,1.64275,42132.6,0.00111156,0.000911022,3.34201,1.18584,3.49616,0.00143705,-0.0012253,0.00221341,-0.00189911,0.000121564,0.000647267,0.00491965
235060,27954,28790,2.4574e+06,414740,4,1,-26140.4,33094,40.1717,-2.41204,-1.90579,0.00156023,42165.3,0.000225872,0.0010794,3.53838,1.15822,3.82593,19034.7,37629.7,15.3056,-2.74305,1.38813,0.000665521,42165.6,0.00019689,0.000422576,5.17325,0.0693684,2.14305,42133.1,0.00107898,0.000953452,4.15492,0.711965,3.65564,0.00166068,-0.000206573,-0.00143461,-0.00170093,-0.000737877,-0.00204463,0.00496433
212620,26900,27513,2.4574e+06,414740,4,1,-17067.6,-38545.3,-3.79448,2.8123,-1.24452,-0.00244398,42165.3,0.000329388,0.000799795,3.99687,1.04117,5.54069,-42160.7,-809.792,1.43612,0.0600001,-3.07379,-0.000154258,42165,0.000323412,6.06331e-05,4.37625,0.615626,4.4521,42130.8,0.000922159,0.000120104,6.23416,0.306711,4.03786,-0.000530454,0.00190852,0.00219974,0.00165464,-0.00121829,0.000199663,0.00502463
234960,27954,27715,2.4574e+06,414740,4,1,-26140.4,33094,40.1717,-2.41204,-1.90579,0.00156023,42165.3,0.000225872,0.0010794,3.53838,1.15822,3.82593,21621.4,36205.4,1.88071,-2.63933,1.57643,0.000460279,42165.6,0.000128146,0.000156217,4.02108,0.742932,2.55162,42194.7,0.000672199,0.00100331,0.56512,0.987982,0.686237,-0.00192244,0.000709895,-0.000590089,0.00154813,0.000527985,-0.00262214,0.00522308
235065,27954,28790,2.4574e+06,414740,4,1,1997.88,-42105.6,-20.6663,3.07206,0.145791,-0.00301426,42165.3,0.000292889,0.00109587,3.63061,1.15438,6.258,-37392.5,-19481.5,-6.24477,1.42131,-2.72658,-0.00115879,42165.5,0.000225766,0.000404957,4.82938,0.105877,4.96983,42133.4,0.000730377,0.000494351,0.56276,0.176029,4.02101,-0.00124435,0.00164944,0.00282017,0.00164709,-0.0004659,0.000290944,0.00523233
214980,27380,26900,2.4574e+06,414740,4,1,-41642.6,6658.68,8.67854,-0.484635,-3.03574,-0.00128083,42165.8,0.000286384,0.000464648,4.75853,0.300268,4.20742,-11491.1,40580.5,30.8117,-2.95757,-0.837358,0.00225195,42165,0.000266453,0.0010346,4.0779,1.06274,2.98929,42132.8,0.00116158,0.00073911,5.34787,0.123602,3.79475,0.0015732,0.000969662,-0.000901062,-0.000712508,-0.00179959,0.00259537,0.0052936
212605,26900,27513,2.4574e+06,414740,4,1,-41848.9,5195.92,29.1765,-0.377993,-3.05093,-0.0008832,42165.3,0.000286024,0.000749081,3.95472,1.05392,4.29261,-12994.3,40126,5.90819,-2.92423,-0.946899,1.0722e-05,42165.1,0.000297757,0.000140122,4.76967,0.338054,3.05944,42130.8,0.00122366,0.000712064,3.77373,1.68596,3.84156,0.00176538,0.00105027,0.00139888,-0.000726075,-0.00181991,-0.00213454,0.00538276
234965,27954,27715,2.4574e+06,414740,4,1,1997.88,-42105.6,-20.6663,3.07206,0.145791,-0.00301426,42165.3,0.000292889,0.00109587,3.63061,1.15438,6.258,-38656.3,-16829.3,2.10521,1.22783,-2.81918,-0.000400588,42165.5,0.000180781,0.000139509,3.67582,0.776649,5.38292,42194.5,0.00109372,0.000545749,3.80412,0.502234,0.453446,0.00113228,-0.00144435,0.00227593,-0.00213093,0.00021984,0.00127122,0.00541473
224890,27513,26900,2.4574e+06,414740,4,1,-10124.8,40944.5,11.6455,-2.98388,-0.737706,-0.000327686,42165.3,0.000297809,0.000295978,5.24132,6.15708,2.98119,34692.6,23966.2,-21.0938,-1.74677,2.53017,0.00298608,42164.9,0.000298345,0.00109262,4.16485,1.08011,1.64275,42196.3,0.000746823,0.000696601,5.74812,1.40566,0.942617,-0.00150347,0.00139003,0.0022947,0.00189879,-7.57515e-05,0.00149479,0.00549318
224885,27513,26900,2.4574e+06,414740,4,1,32054.6,-27372,-6.91531,1.99761,2.33862,0.000783937,42165.3,0.000367916,0.000303142,5.27887,6.14828,0.43246,-14292.6,-39657.1,-6.87188,2.89347,-1.04214,-0.0032329,42165,0.000331283,0.0010638,3.97422,1.07104,5.6044,42196.3,0.00125662,0.000198829,4.75499,0.263663,0.55777,0.00192479,-0.000163772,-0.000438665,-0.00165065,-0.00121647,-0.00288307,0.0055188
234970,27954,27715,2.4574e+06,414740,4,1,22887.2,35421.4,-7.19163,-2.58175,1.66874,0.00338487,42165.3,0.000227297,0.00111424,3.73703,1.15079,2.3925,41235,-8797.34,-4.4733,0.642035,3.00702,0.000199766,42165.5,0.000169333,0.000124416,4.04347,0.811024,1.2185,42194.8,0.000805676,0.000177333,4.14408,2.29004,0.846198,-0.00015819,0.00174249,-0.00323559,0.0011107,-0.00132966,0.000636737,0.00552418
234955,27954,27715,2.4574e+06,414740,4,1,40517.1,-11654.6,-44.5211,0.850756,2.95498,0.000419561,42165.4,0.000270949,0.00106481,3.75542,1.16198,1.0857,3493.94,-42012.3,-5.95417,3.06464,0.25479,-0.000314424,42165.6,0.000197124,0.000174359,3.95511,0.70956,0.130692,42194.7,0.00103707,0.00108521,3.82195,1.52325,0.657898,0.00145858,0.000690763,-0.00119091,-0.000908643,-0.00182662,0.00299535,0.00562984
212625,26900,27513,2.4574e+06,414740,4,1,36303.3,21447.1,-16.7299,-1.56309,2.64765,0.00220787,42165.2,0.000300705,0.000820522,4.20566,1.03832,1.57281,34761.5,-23841.1,-1.30403,1.74004,2.53606,2.46808e-05,42165,0.000366521,3.19618e-05,4.43969,0.715662,0.526668,42130.6,0.000838843,0.000424438,1.00632,2.46748,3.343,-0.000599401,-0.00181996,-0.00267093,-0.000532911,0.00188742,0.00132615,0.00565465
214995,27380,26900,2.4574e+06,414740,4,1,-18414.4,-37921.6,-15.5588,2.76672,-1.34267,-0.00100869,42165.7,0.000330314,0.000493818,4.80226,0.274618,5.46665,-42161.8,757.596,42.287,-0.0543869,-3.07388,-0.0015397,42164.9,0.000289854,0.00112079,3.91593,1.08987,4.40101,42132.5,0.000885482,0.0013287,5.68009,0.83727,4.02616,-0.000493417,0.00176037,-0.00291435,0.00150746,-0.00120999,0.00113845,0.00568366
235055,27954,28790,2.4574e+06,414740,4,1,40517.1,-11654.6,-44.5211,0.850756,2.95498,0.000419561,42165.4,0.000270949,0.00106481,3.75542,1.16198,1.0857,6410.74,-41664.7,-18.3542,3.03959,0.467844,0.000156191,42165.6,0.000255507,0.000438347,5.02907,0.0365966,6.08257,42133.4,0.000687582,0.00105603,1.15503,1.29849,3.54958,-0.00183705,-0.000683492,-0.000443936,0.000922437,0.00172596,0.0031145,0.00568803
242435,28790,27954,2.4574e+06,414740,4,1,-27289.1,32153.9,14.5204,-2.34362,-1.98931,-0.0011119,42165.9,0.000184134,0.000499357,5.14137,6.17692,3.52261,20321.7,36953.2,-5.66902,-2.69343,1.4817,0.00421783,42165,0.000225745,0.00137865,3.71514,1.16567,2.47039,42194.4,0.000623587,0.000440737,0.270281,1.37794,0.626311,-0.00165519,0.000344005,0.00195838,0.0016573,0.000780797,0.00292693,0.00604013
224895,27513,26900,2.4574e+06,414740,4,1,-15617.5,-39153.7,-11.6992,2.85688,-1.13878,-0.000234263,42165.3,0.000362278,0.000287818,5.13794,6.17172,5.58956,-42161.8,757.596,42.287,-0.0543869,-3.07388,-0.0015397,42164.9,0.000289854,0.00112079,3.91593,1.08987,4.40101,42196.1,0.00105633,0.00120937,3.07182,0.959705,0.301324,0.000419977,-0.00197057,-0.00338745,-0.00168948,0.00116589,0.000541844,0.00606439
227435,27683,27438,2.4574e+06,414740,4,1,-28347,-31206,-4.52078,2.27683,-2.06699,-0.00232022,42166.3,0.000346219,0.000762126,4.31584,0.6922,5.25011,-40448.5,11915.7,2.64849,-0.868056,-2.94944,-0.000200558,42166.4,0.000255107,9.05438e-05,4.01625,0.480115,4.64193,42117.7,0.00128197,0.000162209,0.0182387,0.111121,3.8456,-0.000211921,0.00240579,0.00194644,0.00177696,-0.00237466,0.000258887,0.00607901
204705,26608,25239,2.4574e+06,414740,4,1,20471.2,36867.5,1.32832,-2.68779,1.49244,0.000188213,42166.5,7.51024e-05,6.88488e-05,3.65572,0.588721,3.10266,42066.6,-2769.58,-25.9866,0.203367,3.0685,0.00393254,42166.9,0.00048733,0.00141983,4.7315,0.383347,1.10259,42126.4,0.00108128,0.000697257,2.87136,1.01873,3.45701,0.000776352,-0.00162162,0.00195215,-0.00098047,0.00154483,0.00293235,0.00611029
192760,26038,27438,2.4574e+06,414740,4,1,-26489.6,-32742.8,18.2631,2.39221,-1.93372,-0.00100309,42105.9,0.000478793,0.000542461,4.33022,1.81685,4.16829,-40448.5,11915.7,2.64849,-0.868056,-2.94944,-0.000200558,42166.4,0.000255107,9.05438e-05,4.01625,0.480115,4.64193,42166.9,0.00129999,0.000447896,1.71745,2.71441,5.8835,0.00191401,-0.0011684,0.00134758,-0.00307917,0.000923157,-0.00156378,0.00619096
242440,28790,27954,2.4574e+06,414740,4,1,3465.3,-42012.8,-20.6607,3.06493,0.253003,0.000291527,42165.9,0.000254757,0.000499183,5.16338,6.17449,6.02318,-38037.4,-18181.8,39.4482,1.3268,-2.77406,-0.00323756,42164.9,0.000271469,0.00140839,3.48999,1.17254,5.20814,42194.1,0.00105803,0.00128479,3.00849,1.26171,0.524485,0.00117386,-0.00173729,-0.00394594,-0.00164787,0.000391374,-0.000527357,0.0062423
235070,27954,28790,2.4574e+06,414740,4,1,22887.2,35421.4,-7.19163,-2.58175,1.66874,0.00338487,42165.3,0.000227297,0.00111424,3.73703,1.15079,2.3925,41745.1,-5894.93,-4.59608,0.430549,3.04478,0.00113729,42165.5,0.000240158,0.000385596,5.08778,0.146347,0.908772,42133.3,0.000957896,0.00017544,1.54292,2.33079,3.40662,0.000299968,-0.0016799,-0.00325809,-0.00149333,0.00139637,0.00156007,0.00624964
224880,27513,26900,2.4574e+06,414740,4,1,-42013.4,3633.29,-0.68201,-0.263959,-3.06291,-0.00095055,42165.4,0.000319411,0.000309623,5.13203,6.14466,4.345,-11491.1,40580.5,30.8117,-2.95757,-0.837358,0.00225195,42165,0.000266453,0.0010346,4.0779,1.06274,2.98929,42196.3,0.000676339,0.000787533,2.74109,6.17638,0.421044,-0.00185641,-0.000967943,-0.00147092,0.000661333,0.001845,0.00315743,0.00627495
215000,27380,26900,2.4574e+06,414740,4,1,37035.2,20155.8,4.82254,-1.46895,2.70108,0.00151298,42165.7,0.000306656,0.000505162,5.01683,0.270015,1.49475,33848.7,-25121.2,-47.7145,1.8333,2.46943,-0.000590401,42164.9,0.000336038,0.00114809,4.07789,1.10017,0.466653,42132.5,0.000781733,0.0013056,3.01882,0.410691,3.35208,-0.000687178,-0.00175558,0.00248424,-0.000466984,0.00182119,-0.00258835,0.00631773
227430,27683,27438,2.4574e+06,414740,4,1,4840.6,41898.2,21.6606,-3.05345,0.353267,0.00167027,42166.3,0.000296832,0.000747618,4.46761,0.698507,2.57285,39811.3,13903.1,-0.211694,-1.01292,2.90272,0.000365749,42166.3,0.000247938,0.000119074,4.39871,0.378155,1.84231,42118.2,0.00154595,0.000573077,3.80432,0.344743,3.5899,0.00145285,-0.00273728,-0.000890119,-0.00268018,0.000927601,-0.00139502,0.00638493
175280,25239,26608,2.4574e+06,414740,4,1,18845.8,37734.4,35.2414,-2.74934,1.37426,0.00284958,42166.4,0.000446163,0.00124783,4.72859,0.373958,2.28824,41914.4,-4610.32,6.4691,0.336474,3.05608,-0.000409224,42167.1,0.000104775,0.000203117,0.683147,3.88816,1.60232,42203.7,0.00092014,0.000847997,0.526043,5.99171,0.87303,-0.000710133,0.00162365,-0.00240218,0.00112281,-0.00146688,-0.00297437,0.00648646
160800,24812,28702,2.4574e+06,414740,4,1,-23965.7,-34682.1,-10.3925,2.53041,-1.74765,-0.00280871,42166.1,0.000323263,0.000946066,4.23114,0.702513,5.45725,-41769.6,5755.43,29.0001,-0.419666,-3.04599,-0.00206402,42167.2,7.16237e-05,0.00096107,2.5316,0.660625,6.09563,42102.8,0.00162074,0.000928404,5.89699,0.697375,3.79654,-0.000592031,0.00321315,5.89364e-05,0.0018596,-0.00263299,-0.000149542,0.00649469
227450,27683,27438,2.4574e+06,414740,4,1,21685.1,-36145.2,-34.0935,2.63753,1.5822,-0.000346183,42166.4,0.000365529,0.000816628,4.44175,0.678599,0.132418,-23098.2,-35263.8,0.00146232,2.57285,-1.68478,5.11758e-07,42166.4,0.000293359,1.69899e-07,0.651427,3.92699,5.83727,42117.6,0.00100273,0.00089851,0.468257,0.990945,3.79357,-0.00256859,0.00081553,-0.000855061,0.00246855,0.000512543,0.00276218,0.00656714
235075,27954,28790,2.4574e+06,414740,4,1,-39231.4,-15440.2,33.3931,1.12683,-2.86106,-0.00249823,42165.2,0.000269062,0.0011345,3.50868,1.14776,5.14329,-30502.6,29122.1,12.5382,-2.12263,-2.22365,-0.000649121,42165.5,0.000185998,0.000364649,4.82763,0.191051,3.64385,42133.2,0.000972285,0.000793011,3.82318,1.99504,3.98151,0.000946142,0.00162944,0.00261658,1.75876e-05,-0.00164755,-0.00290851,0.00656717
220075,27438,27683,2.4574e+06,414740,4,1,23586.4,-34940.1,-8.54132,2.5492,1.72025,0.000640483,42166.2,0.000290318,0.000290585,4.92228,6.07774,0.589339,-24962.2,-33973.3,-9.02692,2.47869,-1.82016,-0.00322857,42166.7,0.000349642,0.00107154,4.28033,0.735941,5.34563,42211.8,0.0015891,0.000255077,4.77754,6.22406,0.587758,0.00261449,-0.000903372,-0.000164221,-0.00253662,-0.00067745,-0.00280267,0.00661139
